Timestamp,Asset_ID,Asset_Model,Asset_Type,Location,uplink,L1_Numeric_Val,L2_Error_Frames,MAC_Table_Count,Link_Flaps,RSSI,SNR,L3_Latency_ms,DPI_Latency_ms,L7_App_Response_ms,Protocol_Conversion_Time,Env_Temp_C,RF_Noise_dBm,Scenario_Type,AI_Risk_Assessment,Anomaly_Score,Root_Cause,Confidence,Severity,Root_Cause_Original,Is_Cascading_Failure
2025-12-08 23:06:56,SEC-FW-02,Belden EAGLE40,Firewall,DMZ,CORE-SW-02,1,4,325,0,0,0,20.3,28,41.5,0,37.4,-94,Normal,Stable,0.060300636412493,None,N/A,NORMAL,None,False
2025-12-08 23:08:26,GATEWAY-01,Belden OpEdge-8D,Gateway,Factory_Floor_A,EDGE-SW-01,1,6,0,0,0,0,22.5,0,99.4,57,23.7,-87,Normal,Stable,0.1444279939157786,None,N/A,NORMAL,None,False
2025-12-08 23:09:56,WLAN-AP-02,Belden BAT867,WLAN_AP,Factory_Floor_B,EDGE-SW-02,2,6,0,0,-70,23,15.2,0,72.7,0,22.0,-93,Normal,Stable,0.08541425463061003,None,N/A,NORMAL,None,False
2025-12-08 23:11:26,PLC-ROBOT-01,Siemens S7-1500,PLC,Assembly_Line_1,EDGE-SW-01,73,9,0,0,0,0,26.2,0,132.6,0,72.5,-73,Heat_Wave,Stable,0.11535566433116656,None,N/A,NORMAL,None,False
2025-12-08 23:12:56,PLC-ROBOT-02,Siemens S7-1500,PLC,Assembly_Line_2,EDGE-SW-02,34,17,0,0,0,0,37.5,0,81.0,0,57.1,-70,Progressive_Wear,Stable,0.14501545533384924,None,N/A,NORMAL,None,False
2025-12-08 23:14:26,SEC-FW-02,Belden EAGLE40,Firewall,DMZ,CORE-SW-02,1,40,417,0,0,0,45.0,21,128.0,0,31.3,-53,RF_Interference,Stable,0.00781755199871026,None,N/A,NORMAL,None,False
2025-12-08 23:15:56,CORE-SW-02,Hirschmann RS40,Switch,Server_Room,Cloud,2,3,0,0,0,0,5.8,0,53.6,0,22.1,-77,Normal,Stable,0.2009364352046077,None,N/A,NORMAL,None,False
2025-12-08 23:17:26,EDGE-SW-02,Hirschmann BOBCAT,Switch,Factory_Floor_B,SEC-FW-02,2,8,0,0,0,0,10.5,0,26.8,0,31.7,-85,Normal,Stable,0.20910021805911028,None,N/A,NORMAL,None,False
2025-12-08 23:18:56,WLAN-AP-02,Belden BAT867,WLAN_AP,Factory_Floor_B,EDGE-SW-02,1,0,0,0,-59,20,15.9,0,32.6,0,36.1,-79,Normal,Stable,0.09925687042093884,None,N/A,NORMAL,None,False
2025-12-08 23:20:26,EDGE-SW-01,Hirschmann BOBCAT,Switch,Factory_Floor_A,SEC-FW-01,0,31,0,0,0,0,36.7,0,165.8,0,22.5,-59,RF_Interference,Stable,0.1237828539496445,None,N/A,NORMAL,None,False
2025-12-08 23:21:56,EDGE-SW-01,Hirschmann BOBCAT,Switch,Factory_Floor_A,SEC-FW-01,3,2,0,0,0,0,17.1,0,36.9,0,40.4,-73,Normal,Stable,0.21187519963342194,None,N/A,NORMAL,None,False
2025-12-08 23:23:26,SENSOR-HUB-02,Phoenix Contact,Sensor,Packaging,GATEWAY-02,104,5,0,0,0,0,23.5,0,96.5,0,79.8,-86,Heat_Wave,Stable,0.05843777619121976,None,N/A,NORMAL,None,False
2025-12-08 23:24:56,WLAN-AP-01,Belden BAT867,WLAN_AP,Factory_Floor_A,EDGE-SW-01,45,5,0,0,-59,16,49.7,0,141.9,0,62.3,-75,Progressive_Wear,Stable,0.02659781948435136,None,N/A,NORMAL,None,False
2025-12-08 23:26:26,SENSOR-HUB-02,Phoenix Contact,Sensor,Packaging,GATEWAY-02,3,4,0,0,0,0,16.7,0,61.6,0,25.7,-79,Normal,Stable,0.21652786329421003,None,N/A,NORMAL,None,False
2025-12-08 23:27:56,WLAN-AP-02,Belden BAT867,WLAN_AP,Factory_Floor_B,EDGE-SW-02,91,12,0,0,-62,27,38.1,0,138.8,0,74.2,-89,Heat_Wave,CRITICAL_RISK,-0.019175736172179825,PHYSICAL: Thermal Degradation - Monitor Temperature,MEDIUM (65%),CRITICAL,PHYSICAL: Thermal Degradation - Monitor Temperature,False
2025-12-08 23:29:26,SEC-FW-02,Belden EAGLE40,Firewall,DMZ,CORE-SW-02,0,1,265,0,0,0,23.9,10,62.0,0,41.3,-86,Normal,Stable,0.11136885838484734,None,N/A,NORMAL,None,False
2025-12-08 23:30:56,PLC-ROBOT-01,Siemens S7-1500,PLC,Assembly_Line_1,EDGE-SW-01,2,202,0,0,0,0,127.2,0,258.5,0,28.5,-83,DDoS_Attack,Stable,0.03430971127117555,None,N/A,NORMAL,None,False
2025-12-08 23:32:26,GATEWAY-02,Belden OpEdge-8D,Gateway,Factory_Floor_B,EDGE-SW-02,4,1,0,0,0,0,16.4,0,93.5,58,39.6,-85,Normal,Stable,0.15453453297459785,None,N/A,NORMAL,None,False
2025-12-08 23:33:56,GATEWAY-02,Belden OpEdge-8D,Gateway,Factory_Floor_B,EDGE-SW-02,1,49,0,0,0,0,38.5,0,159.1,41,44.5,-48,RF_Interference,Stable,0.06992618872319073,None,N/A,NORMAL,None,False
2025-12-08 23:35:26,GATEWAY-02,Belden OpEdge-8D,Gateway,Factory_Floor_B,EDGE-SW-02,28,8,0,0,0,0,36.6,0,103.3,77,59.6,-74,Progressive_Wear,Stable,0.06949361235248602,None,N/A,NORMAL,None,False
2025-12-08 23:36:56,WLAN-AP-02,Belden BAT867,WLAN_AP,Factory_Floor_B,EDGE-SW-02,4,3,0,0,-68,21,10.8,0,56.9,0,25.0,-89,Normal,Stable,0.08665025686809191,None,N/A,NORMAL,None,False
2025-12-08 23:38:26,WLAN-AP-02,Belden BAT867,WLAN_AP,Factory_Floor_B,EDGE-SW-02,0,8,0,0,-63,19,8.1,0,30.7,0,33.0,-82,Normal,Stable,0.10304442994130464,None,N/A,NORMAL,None,False
2025-12-08 23:39:56,GATEWAY-01,Belden OpEdge-8D,Gateway,Factory_Floor_A,EDGE-SW-01,1,9,0,0,0,0,7.6,0,50.2,47,38.6,-89,Normal,Stable,0.15379742248927847,None,N/A,NORMAL,None,False
2025-12-08 23:41:26,SENSOR-HUB-02,Phoenix Contact,Sensor,Packaging,GATEWAY-02,80,28,0,0,0,0,21.1,0,132.2,0,74.5,-77,Heat_Wave,Stable,0.10149066483501185,None,N/A,NORMAL,None,False
2025-12-08 23:42:56,WLAN-AP-02,Belden BAT867,WLAN_AP,Factory_Floor_B,EDGE-SW-02,0,0,0,0,-56,27,21.2,0,62.2,0,20.2,-83,Normal,Stable,0.075613791581642,None,N/A,NORMAL,None,False
2025-12-08 23:44:26,GATEWAY-02,Belden OpEdge-8D,Gateway,Factory_Floor_B,EDGE-SW-02,2,66,0,0,0,0,76.0,0,164.4,39,31.5,-56,RF_Interference,Stable,0.07708096603225845,None,N/A,NORMAL,None,False
2025-12-08 23:45:56,WLAN-AP-01,Belden BAT867,WLAN_AP,Factory_Floor_A,EDGE-SW-01,0,2,0,0,-52,24,13.6,0,49.9,0,40.2,-76,Normal,Stable,0.09305500405227662,None,N/A,NORMAL,None,False
2025-12-08 23:47:26,PLC-ROBOT-01,Siemens S7-1500,PLC,Assembly_Line_1,EDGE-SW-01,1,9,0,0,0,0,22.7,0,40.9,0,34.2,-88,Normal,Stable,0.21523336805772691,None,N/A,NORMAL,None,False
2025-12-08 23:48:56,PLC-ROBOT-01,Siemens S7-1500,PLC,Assembly_Line_1,EDGE-SW-01,0,7,0,0,0,0,23.2,0,56.3,0,36.7,-89,Normal,Stable,0.2127540721650667,None,N/A,NORMAL,None,False
2025-12-08 23:50:26,SENSOR-HUB-01,Phoenix Contact,Sensor,Quality_Control,GATEWAY-01,0,1,0,0,0,0,20.6,0,54.9,0,44.9,-71,Normal,Stable,0.19865784373597034,None,N/A,NORMAL,None,False
2025-12-08 23:51:56,SEC-FW-01,Belden EAGLE40,Firewall,DMZ,CORE-SW-01,2,0,436,0,0,0,11.9,22,77.2,0,32.7,-83,Normal,Stable,0.08700346572845968,None,N/A,NORMAL,None,False
2025-12-08 23:53:26,WLAN-AP-01,Belden BAT867,WLAN_AP,Factory_Floor_A,EDGE-SW-01,3,1,0,0,-52,22,14.3,0,54.9,0,26.3,-74,Normal,Stable,0.10548605958507973,None,N/A,NORMAL,None,False
2025-12-08 23:54:56,CORE-SW-02,Hirschmann RS40,Switch,Server_Room,Cloud,4,1,0,0,0,0,21.8,0,41.1,0,26.1,-87,Normal,Stable,0.20201037059559912,None,N/A,NORMAL,None,False
2025-12-08 23:56:26,CORE-SW-01,Hirschmann BOBCAT 24TX,Switch,Server_Room,Cloud,0,7,0,0,0,0,6.6,0,69.1,0,24.4,-90,Normal,Stable,0.19686495108146057,None,N/A,NORMAL,None,False
2025-12-08 23:57:56,PLC-ROBOT-01,Siemens S7-1500,PLC,Assembly_Line_1,EDGE-SW-01,0,7,0,0,0,0,15.6,0,54.3,0,31.0,-74,Normal,Stable,0.20926810845909327,None,N/A,NORMAL,None,False
2025-12-08 23:59:26,CORE-SW-01,Hirschmann BOBCAT 24TX,Switch,Server_Room,Cloud,3,207,0,0,0,0,93.5,0,204.6,0,40.3,-92,DDoS_Attack,Stable,0.05935146827968163,None,N/A,NORMAL,None,False
2025-12-09 00:00:56,CORE-SW-01,Hirschmann BOBCAT 24TX,Switch,Server_Room,Cloud,1,2,0,0,0,0,9.0,0,25.5,0,29.4,-88,Normal,Stable,0.20323750574671162,None,N/A,NORMAL,None,False
2025-12-09 00:02:26,CORE-SW-01,Hirschmann BOBCAT 24TX,Switch,Server_Room,Cloud,20,18,0,2,0,0,43.9,0,131.8,0,55.1,-92,Progressive_Wear,Stable,0.09388709061032097,None,N/A,NORMAL,None,False
2025-12-09 00:03:56,SEC-FW-01,Belden EAGLE40,Firewall,DMZ,CORE-SW-01,66,25,365,0,0,0,33.8,29,87.6,0,65.9,-78,Heat_Wave,CRITICAL_RISK,-0.013386445342651432,PHYSICAL: Thermal Degradation - Monitor Temperature,MEDIUM (65%),CRITICAL,PHYSICAL: Thermal Degradation - Monitor Temperature,False
2025-12-09 00:05:26,GATEWAY-01,Belden OpEdge-8D,Gateway,Factory_Floor_A,EDGE-SW-01,1,1,0,0,0,0,8.5,0,60.4,40,30.7,-85,Normal,Stable,0.1706227520221048,None,N/A,NORMAL,None,False
2025-12-09 00:06:56,CORE-SW-01,Hirschmann BOBCAT 24TX,Switch,Server_Room,Cloud,0,8,0,0,0,0,17.5,0,31.4,0,31.5,-75,Normal,Stable,0.20742242979006975,None,N/A,NORMAL,None,False
2025-12-09 00:08:26,SEC-FW-02,Belden EAGLE40,Firewall,DMZ,CORE-SW-02,2,9,474,0,0,0,24.8,28,42.7,0,39.2,-70,Normal,Stable,0.04124635868921134,None,N/A,NORMAL,None,False
2025-12-09 00:09:56,CORE-SW-02,Hirschmann RS40,Switch,Server_Room,Cloud,3,6,0,0,0,0,18.9,0,49.3,0,44.5,-71,Normal,Stable,0.20798814915872288,None,N/A,NORMAL,None,False
2025-12-09 00:11:26,PLC-ROBOT-01,Siemens S7-1500,PLC,Assembly_Line_1,EDGE-SW-01,107,21,0,0,0,0,25.1,0,123.5,0,78.8,-93,Heat_Wave,Stable,0.047581907324525274,None,N/A,NORMAL,None,False
2025-12-09 00:12:56,GATEWAY-02,Belden OpEdge-8D,Gateway,Factory_Floor_B,EDGE-SW-02,3,5,0,0,0,0,24.8,0,64.1,59,32.8,-73,Normal,Stable,0.1449159230760259,None,N/A,NORMAL,None,False
2025-12-09 00:14:26,SENSOR-HUB-01,Phoenix Contact,Sensor,Quality_Control,GATEWAY-01,3,67,0,0,0,0,40.6,0,150.2,0,27.7,-46,RF_Interference,Stable,0.09885591168787283,None,N/A,NORMAL,None,False
2025-12-09 00:15:56,SEC-FW-02,Belden EAGLE40,Firewall,DMZ,CORE-SW-02,0,9,427,0,0,0,22.5,14,48.0,0,25.1,-72,Normal,Stable,0.07920013340977905,None,N/A,NORMAL,None,False
2025-12-09 00:17:26,PLC-ROBOT-01,Siemens S7-1500,PLC,Assembly_Line_1,EDGE-SW-01,83,15,0,0,0,0,37.5,0,91.7,0,65.8,-86,Heat_Wave,Stable,0.10786856832933722,None,N/A,NORMAL,None,False
2025-12-09 00:18:56,PLC-ROBOT-02,Siemens S7-1500,PLC,Assembly_Line_2,EDGE-SW-02,2,9,0,0,0,0,24.8,0,80.5,0,26.1,-74,Normal,Stable,0.20502376006537293,None,N/A,NORMAL,None,False
2025-12-09 00:20:26,PLC-ROBOT-02,Siemens S7-1500,PLC,Assembly_Line_2,EDGE-SW-02,70,13,0,0,0,0,33.9,0,73.5,0,77.2,-81,Heat_Wave,Stable,0.10913856767106461,None,N/A,NORMAL,None,False
2025-12-09 00:21:56,WLAN-AP-02,Belden BAT867,WLAN_AP,Factory_Floor_B,EDGE-SW-02,3,1,0,0,-71,18,6.8,0,59.0,0,24.8,-89,Normal,Stable,0.08911825741501433,None,N/A,NORMAL,None,False
2025-12-09 00:23:26,SENSOR-HUB-02,Phoenix Contact,Sensor,Packaging,GATEWAY-02,69,15,0,0,0,0,24.3,0,134.3,0,69.1,-81,Heat_Wave,Stable,0.12702516451814838,None,N/A,NORMAL,None,False
2025-12-09 00:24:56,SEC-FW-02,Belden EAGLE40,Firewall,DMZ,CORE-SW-02,1,5,303,0,0,0,22.2,25,35.9,0,35.1,-87,Normal,Stable,0.09145065927848472,None,N/A,NORMAL,None,False
2025-12-09 00:26:26,EDGE-SW-02,Hirschmann BOBCAT,Switch,Factory_Floor_B,SEC-FW-02,2,5,0,0,0,0,13.7,0,36.2,0,24.2,-72,Normal,Stable,0.19980604892991705,None,N/A,NORMAL,None,False
2025-12-09 00:27:56,SENSOR-HUB-01,Phoenix Contact,Sensor,Quality_Control,GATEWAY-01,2,0,0,0,0,0,16.9,0,37.6,0,39.0,-86,Normal,Stable,0.2122370246894541,None,N/A,NORMAL,None,False
2025-12-09 00:29:26,PLC-ROBOT-02,Siemens S7-1500,PLC,Assembly_Line_2,EDGE-SW-02,1,2,0,0,0,0,17.1,0,32.9,0,29.5,-78,Normal,Stable,0.21074391581719965,None,N/A,NORMAL,None,False
2025-12-09 00:30:56,SEC-FW-01,Belden EAGLE40,Firewall,DMZ,CORE-SW-01,93,5,456,0,0,0,36.8,25,108.9,0,68.9,-72,Heat_Wave,CRITICAL_RISK,-0.031072470814514364,PHYSICAL: Thermal Degradation - Monitor Temperature,MEDIUM (65%),CRITICAL,PHYSICAL: Thermal Degradation - Monitor Temperature,False
2025-12-09 00:32:26,WLAN-AP-01,Belden BAT867,WLAN_AP,Factory_Floor_A,EDGE-SW-01,35,14,0,0,-57,18,22.1,0,124.1,0,64.6,-75,Progressive_Wear,Stable,0.039949552877163175,None,N/A,NORMAL,None,False
2025-12-09 00:33:56,CORE-SW-02,Hirschmann RS40,Switch,Server_Room,Cloud,0,4,0,0,0,0,20.4,0,75.3,0,34.1,-87,Normal,Stable,0.2166569818664047,None,N/A,NORMAL,None,False
2025-12-09 00:35:26,EDGE-SW-02,Hirschmann BOBCAT,Switch,Factory_Floor_B,SEC-FW-02,3,6,0,0,0,0,12.7,0,51.8,0,32.2,-75,Normal,Stable,0.2168719642026249,None,N/A,NORMAL,None,False
2025-12-09 00:36:56,SEC-FW-02,Belden EAGLE40,Firewall,DMZ,CORE-SW-02,4,6,214,0,0,0,18.3,14,44.9,0,20.9,-73,Normal,Stable,0.09520794655572284,None,N/A,NORMAL,None,False
2025-12-09 00:38:26,WLAN-AP-02,Belden BAT867,WLAN_AP,Factory_Floor_B,EDGE-SW-02,19,16,0,0,-49,25,24.8,0,79.4,0,52.2,-74,Progressive_Wear,Stable,0.05132287449650319,None,N/A,NORMAL,None,False
2025-12-09 00:39:56,CORE-SW-02,Hirschmann RS40,Switch,Server_Room,Cloud,1,5,0,0,0,0,15.4,0,39.0,0,42.9,-93,Normal,Stable,0.2003819486845963,None,N/A,NORMAL,None,False
2025-12-09 00:41:26,WLAN-AP-01,Belden BAT867,WLAN_AP,Factory_Floor_A,EDGE-SW-01,3,5,0,0,-54,24,22.7,0,66.5,0,30.7,-78,Normal,Stable,0.11512188159735826,None,N/A,NORMAL,None,False
2025-12-09 00:42:56,PLC-ROBOT-02,Siemens S7-1500,PLC,Assembly_Line_2,EDGE-SW-02,3,0,0,0,0,0,16.5,0,76.2,0,41.9,-75,Normal,Stable,0.21304218983192874,None,N/A,NORMAL,None,False
2025-12-09 00:44:26,SENSOR-HUB-02,Phoenix Contact,Sensor,Packaging,GATEWAY-02,4,3,0,0,0,0,5.1,0,32.6,0,38.7,-86,Normal,Stable,0.20747023995066438,None,N/A,NORMAL,None,False
2025-12-09 00:45:56,WLAN-AP-02,Belden BAT867,WLAN_AP,Factory_Floor_B,EDGE-SW-02,3,5,0,0,-66,10,19.7,0,40.0,0,21.7,-75,Normal,Stable,0.08515295741511586,None,N/A,NORMAL,None,False
2025-12-09 00:47:26,EDGE-SW-02,Hirschmann BOBCAT,Switch,Factory_Floor_B,SEC-FW-02,2,5,0,0,0,0,14.0,0,75.9,0,23.4,-92,Normal,Stable,0.20094033654721866,None,N/A,NORMAL,None,False
2025-12-09 00:48:56,SEC-FW-01,Belden EAGLE40,Firewall,DMZ,CORE-SW-01,4,1,409,0,0,0,17.5,29,35.4,0,38.7,-81,Normal,Stable,0.05994838063659458,None,N/A,NORMAL,None,False
2025-12-09 00:50:26,PLC-ROBOT-01,Siemens S7-1500,PLC,Assembly_Line_1,EDGE-SW-01,1,2,0,0,0,0,5.6,0,36.9,0,27.3,-85,Normal,Stable,0.20221670795891122,None,N/A,NORMAL,None,False
2025-12-09 00:51:56,WLAN-AP-02,Belden BAT867,WLAN_AP,Factory_Floor_B,EDGE-SW-02,0,7,0,0,-54,41,16.6,0,87.6,0,22.5,-95,Normal,Stable,0.04354709348092323,None,N/A,NORMAL,None,False
2025-12-09 00:53:26,CORE-SW-02,Hirschmann RS40,Switch,Server_Room,Cloud,1,5,0,0,0,0,10.3,0,54.4,0,39.8,-71,Normal,Stable,0.20680617179553534,None,N/A,NORMAL,None,False
2025-12-09 00:54:56,SENSOR-HUB-01,Phoenix Contact,Sensor,Quality_Control,GATEWAY-01,1,8,0,0,0,0,21.3,0,87.2,0,30.7,-85,Normal,Stable,0.2140486945150643,None,N/A,NORMAL,None,False
2025-12-09 00:56:26,PLC-ROBOT-01,Siemens S7-1500,PLC,Assembly_Line_1,EDGE-SW-01,4,8,0,0,0,0,7.0,0,50.9,0,35.3,-70,Normal,Stable,0.19925994288614202,None,N/A,NORMAL,None,False
2025-12-09 00:57:56,PLC-ROBOT-02,Siemens S7-1500,PLC,Assembly_Line_2,EDGE-SW-02,4,0,0,0,0,0,22.4,0,48.0,0,40.9,-92,Normal,Stable,0.2001089717359697,None,N/A,NORMAL,None,False
2025-12-09 00:59:26,PLC-ROBOT-02,Siemens S7-1500,PLC,Assembly_Line_2,EDGE-SW-02,67,22,0,0,0,0,30.4,0,131.2,0,70.0,-80,Heat_Wave,Stable,0.1273174175744568,None,N/A,NORMAL,None,False
2025-12-09 01:00:56,CORE-SW-01,Hirschmann BOBCAT 24TX,Switch,Server_Room,Cloud,48,5,0,3,0,0,49.1,0,128.7,0,64.4,-94,Progressive_Wear,Stable,0.06081911181737959,None,N/A,NORMAL,None,False
2025-12-09 01:02:26,PLC-ROBOT-01,Siemens S7-1500,PLC,Assembly_Line_1,EDGE-SW-01,2,6,0,0,0,0,12.0,0,82.3,0,35.2,-93,Normal,Stable,0.20597228961535258,None,N/A,NORMAL,None,False
2025-12-09 01:03:56,WLAN-AP-02,Belden BAT867,WLAN_AP,Factory_Floor_B,EDGE-SW-02,50,19,0,0,-56,30,25.9,0,81.5,0,62.9,-86,Progressive_Wear,Stable,0.02364509657219338,None,N/A,NORMAL,None,False
2025-12-09 01:05:26,GATEWAY-01,Belden OpEdge-8D,Gateway,Factory_Floor_A,EDGE-SW-01,3,31,0,0,0,0,52.9,0,153.0,55,39.6,-50,RF_Interference,Stable,0.07036236227868697,None,N/A,NORMAL,None,False
2025-12-09 01:06:56,SENSOR-HUB-02,Phoenix Contact,Sensor,Packaging,GATEWAY-02,4,4,0,0,0,0,9.8,0,37.6,0,42.4,-78,Normal,Stable,0.20830212936430648,None,N/A,NORMAL,None,False
2025-12-09 01:08:26,SENSOR-HUB-01,Phoenix Contact,Sensor,Quality_Control,GATEWAY-01,23,24,0,0,0,0,24.8,0,128.1,0,60.5,-95,Progressive_Wear,Stable,0.1410791951710843,None,N/A,NORMAL,None,False
2025-12-09 01:09:56,WLAN-AP-01,Belden BAT867,WLAN_AP,Factory_Floor_A,EDGE-SW-01,54,16,0,0,-72,10,35.0,0,159.8,0,69.4,-74,Heat_Wave,Stable,0.008733767052603425,None,N/A,NORMAL,None,False
2025-12-09 01:11:26,PLC-ROBOT-01,Siemens S7-1500,PLC,Assembly_Line_1,EDGE-SW-01,78,26,0,0,0,0,38.0,0,129.1,0,66.8,-77,Heat_Wave,Stable,0.11618987254089008,None,N/A,NORMAL,None,False
2025-12-09 01:12:56,PLC-ROBOT-01,Siemens S7-1500,PLC,Assembly_Line_1,EDGE-SW-01,3,7,0,0,0,0,17.8,0,62.6,0,42.8,-75,Normal,Stable,0.21556991218374622,None,N/A,NORMAL,None,False
2025-12-09 01:14:26,SENSOR-HUB-02,Phoenix Contact,Sensor,Packaging,GATEWAY-02,1,2,0,0,0,0,6.8,0,67.8,0,25.8,-92,Normal,Stable,0.19655827901292827,None,N/A,NORMAL,None,False
2025-12-09 01:15:56,SEC-FW-02,Belden EAGLE40,Firewall,DMZ,CORE-SW-02,59,26,394,0,0,0,37.1,19,74.8,0,67.3,-77,Heat_Wave,Stable,0.01756595465750299,None,N/A,NORMAL,None,False
2025-12-09 01:17:26,GATEWAY-01,Belden OpEdge-8D,Gateway,Factory_Floor_A,EDGE-SW-01,2,7,0,0,0,0,18.6,0,93.0,53,29.7,-70,Normal,Stable,0.15572199961008842,None,N/A,NORMAL,None,False
2025-12-09 01:18:56,PLC-ROBOT-01,Siemens S7-1500,PLC,Assembly_Line_1,EDGE-SW-01,1,5,0,0,0,0,11.3,0,74.7,0,25.6,-81,Normal,Stable,0.21382748909270693,None,N/A,NORMAL,None,False
2025-12-09 01:20:26,EDGE-SW-01,Hirschmann BOBCAT,Switch,Factory_Floor_A,SEC-FW-01,2,190,0,0,0,0,129.3,0,338.8,0,32.5,-91,DDoS_Attack,Stable,0.006162333813297671,None,N/A,NORMAL,None,False
2025-12-09 01:21:56,CORE-SW-01,Hirschmann BOBCAT 24TX,Switch,Server_Room,Cloud,4,1,0,0,0,0,16.5,0,66.2,0,27.7,-73,Normal,Stable,0.20541389726765696,None,N/A,NORMAL,None,False
2025-12-09 01:23:26,SEC-FW-02,Belden EAGLE40,Firewall,DMZ,CORE-SW-02,1,9,370,0,0,0,21.6,16,81.7,0,37.6,-91,Normal,Stable,0.09419475889577583,None,N/A,NORMAL,None,False
2025-12-09 01:24:56,SENSOR-HUB-01,Phoenix Contact,Sensor,Quality_Control,GATEWAY-01,4,7,0,0,0,0,19.5,0,47.6,0,38.4,-80,Normal,Stable,0.2163595949984488,None,N/A,NORMAL,None,False
2025-12-09 01:26:26,SENSOR-HUB-02,Phoenix Contact,Sensor,Packaging,GATEWAY-02,4,5,0,0,0,0,13.4,0,55.1,0,41.2,-85,Normal,Stable,0.21624388691178342,None,N/A,NORMAL,None,False
2025-12-09 01:27:56,EDGE-SW-02,Hirschmann BOBCAT,Switch,Factory_Floor_B,SEC-FW-02,74,12,0,8,0,0,36.0,0,122.8,0,72.8,-89,Heat_Wave,Stable,0.0026771975450022856,None,N/A,NORMAL,None,False
2025-12-09 01:29:26,CORE-SW-02,Hirschmann RS40,Switch,Server_Room,Cloud,2,8,0,0,0,0,11.1,0,64.8,0,38.8,-73,Normal,Stable,0.21188142194839132,None,N/A,NORMAL,None,False
2025-12-09 01:30:56,GATEWAY-02,Belden OpEdge-8D,Gateway,Factory_Floor_B,EDGE-SW-02,1,1,0,0,0,0,21.1,0,48.2,20,37.4,-89,Normal,Stable,0.19237942773942773,None,N/A,NORMAL,None,False
2025-12-09 01:32:26,EDGE-SW-02,Hirschmann BOBCAT,Switch,Factory_Floor_B,SEC-FW-02,87,29,0,4,0,0,43.5,0,114.5,0,76.5,-83,Heat_Wave,Stable,0.02704516953223224,None,N/A,NORMAL,None,False
2025-12-09 01:33:56,SENSOR-HUB-02,Phoenix Contact,Sensor,Packaging,GATEWAY-02,1,4,0,0,0,0,7.3,0,54.5,0,21.4,-94,Normal,Stable,0.18115465049623736,None,N/A,NORMAL,None,False
2025-12-09 01:35:26,EDGE-SW-02,Hirschmann BOBCAT,Switch,Factory_Floor_B,SEC-FW-02,3,4,0,0,0,0,7.4,0,47.5,0,44.2,-94,Normal,Stable,0.19379364319754766,None,N/A,NORMAL,None,False
2025-12-09 01:36:56,EDGE-SW-01,Hirschmann BOBCAT,Switch,Factory_Floor_A,SEC-FW-01,3,3,0,0,0,0,24.8,0,72.6,0,43.9,-73,Normal,Stable,0.2099013342443164,None,N/A,NORMAL,None,False
2025-12-09 01:38:26,CORE-SW-02,Hirschmann RS40,Switch,Server_Room,Cloud,91,11,0,8,0,0,26.0,0,75.0,0,82.3,-81,Heat_Wave,CRITICAL_RISK,-0.018875683156903467,PHYSICAL: Heat-Induced Port Flapping (Hirschmann),HIGH (95%),CRITICAL,PHYSICAL: Heat-Induced Port Flapping (Hirschmann),False
2025-12-09 01:39:56,CORE-SW-02,Hirschmann RS40,Switch,Server_Room,Cloud,4,2,0,0,0,0,16.5,0,62.6,0,36.0,-77,Normal,Stable,0.21759231492574527,None,N/A,NORMAL,None,False
2025-12-09 01:41:26,EDGE-SW-01,Hirschmann BOBCAT,Switch,Factory_Floor_A,SEC-FW-01,2,3,0,0,0,0,19.1,0,47.5,0,22.4,-75,Normal,Stable,0.2086417073171845,None,N/A,NORMAL,None,False
2025-12-09 01:42:56,SEC-FW-01,Belden EAGLE40,Firewall,DMZ,CORE-SW-01,4,7,294,0,0,0,21.3,10,54.2,0,21.6,-83,Normal,Stable,0.10003165253382146,None,N/A,NORMAL,None,False
2025-12-09 01:44:26,SENSOR-HUB-02,Phoenix Contact,Sensor,Packaging,GATEWAY-02,2,5,0,0,0,0,15.8,0,77.0,0,40.3,-77,Normal,Stable,0.2172067008365703,None,N/A,NORMAL,None,False
2025-12-09 01:45:56,PLC-ROBOT-01,Siemens S7-1500,PLC,Assembly_Line_1,EDGE-SW-01,4,8,0,0,0,0,22.2,0,72.8,0,38.8,-90,Normal,Stable,0.21284397730461185,None,N/A,NORMAL,None,False
2025-12-09 01:47:26,CORE-SW-01,Hirschmann BOBCAT 24TX,Switch,Server_Room,Cloud,0,1,0,0,0,0,18.1,0,34.4,0,40.0,-89,Normal,Stable,0.2051503178434615,None,N/A,NORMAL,None,False
2025-12-09 01:48:56,EDGE-SW-01,Hirschmann BOBCAT,Switch,Factory_Floor_A,SEC-FW-01,4,55,0,0,0,0,72.2,0,213.8,0,20.9,-54,RF_Interference,Stable,0.07570464437506391,None,N/A,NORMAL,None,False
2025-12-09 01:50:26,PLC-ROBOT-01,Siemens S7-1500,PLC,Assembly_Line_1,EDGE-SW-01,4,5,0,0,0,0,10.9,0,57.5,0,27.5,-70,Normal,Stable,0.1976479380209029,None,N/A,NORMAL,None,False
2025-12-09 01:51:56,SEC-FW-01,Belden EAGLE40,Firewall,DMZ,CORE-SW-01,2,9,380,0,0,0,15.8,16,69.2,0,37.4,-76,Normal,Stable,0.11789709280200172,None,N/A,NORMAL,None,False
