Timestamp,Asset_ID,Asset_Model,Asset_Type,Location,uplink,L1_Numeric_Val,L2_Error_Frames,MAC_Table_Count,Link_Flaps,RSSI,SNR,L3_Latency_ms,DPI_Latency_ms,L7_App_Response_ms,Protocol_Conversion_Time,Env_Temp_C,RF_Noise_dBm,Scenario_Type
2025-12-08 21:39:56,SEC-FW-01,Belden EAGLE40,Firewall,DMZ,CORE-SW-01,2,9,462,0,0,0,7.4,16,51.0,0,32.1,-79,Normal
2025-12-08 21:41:26,CORE-SW-01,Hirschmann BOBCAT 24TX,Switch,Server_Room,Cloud,76,28,0,7,0,0,18.3,0,96.2,0,83.9,-82,Heat_Wave
2025-12-08 21:42:56,EDGE-SW-01,Hirschmann BOBCAT,Switch,Factory_Floor_A,SEC-FW-01,1,9,0,0,0,0,10.9,0,27.1,0,23.8,-86,Normal
2025-12-08 21:44:26,SEC-FW-01,Belden EAGLE40,Firewall,DMZ,CORE-SW-01,0,8,345,0,0,0,8.7,25,24.5,0,34.7,-89,Normal
2025-12-08 21:45:56,GATEWAY-01,Belden OpEdge-8D,Gateway,Factory_Floor_A,EDGE-SW-01,2,5,0,0,0,0,14.0,0,60.5,44,41.8,-77,Normal
2025-12-08 21:47:26,WLAN-AP-02,Belden BAT867,WLAN_AP,Factory_Floor_B,EDGE-SW-02,0,120,0,0,-61,14,126.6,0,235.6,0,40.8,-75,DDoS_Attack
2025-12-08 21:48:56,PLC-ROBOT-02,Siemens S7-1500,PLC,Assembly_Line_2,EDGE-SW-02,3,4,0,0,0,0,23.0,0,51.8,0,40.0,-88,Normal
2025-12-08 21:50:26,CORE-SW-01,Hirschmann BOBCAT 24TX,Switch,Server_Room,Cloud,45,17,0,2,0,0,20.7,0,108.1,0,63.4,-73,Progressive_Wear
2025-12-08 21:51:56,SENSOR-HUB-01,Phoenix Contact,Sensor,Quality_Control,GATEWAY-01,53,18,0,0,0,0,43.7,0,126.1,0,76.2,-89,Heat_Wave
2025-12-08 21:53:26,SENSOR-HUB-01,Phoenix Contact,Sensor,Quality_Control,GATEWAY-01,0,4,0,0,0,0,7.4,0,79.9,0,34.3,-95,Normal
2025-12-08 21:54:56,SEC-FW-01,Belden EAGLE40,Firewall,DMZ,CORE-SW-01,20,21,496,0,0,0,22.5,27,107.7,0,54.1,-81,Progressive_Wear
2025-12-08 21:56:26,WLAN-AP-01,Belden BAT867,WLAN_AP,Factory_Floor_A,EDGE-SW-01,4,3,0,0,-62,28,5.5,0,54.5,0,32.3,-90,Normal
2025-12-08 21:57:56,WLAN-AP-01,Belden BAT867,WLAN_AP,Factory_Floor_A,EDGE-SW-01,0,1,0,0,-70,21,10.1,0,30.4,0,22.9,-91,Normal
2025-12-08 21:59:26,EDGE-SW-01,Hirschmann BOBCAT,Switch,Factory_Floor_A,SEC-FW-01,21,24,0,2,0,0,41.4,0,98.6,0,60.2,-95,Progressive_Wear
2025-12-08 22:00:56,CORE-SW-02,Hirschmann RS40,Switch,Server_Room,Cloud,1,3,0,0,0,0,6.0,0,37.4,0,30.3,-92,Normal
2025-12-08 22:02:26,GATEWAY-02,Belden OpEdge-8D,Gateway,Factory_Floor_B,EDGE-SW-02,3,3,0,0,0,0,10.4,0,60.8,55,32.3,-92,Normal
2025-12-08 22:03:56,WLAN-AP-01,Belden BAT867,WLAN_AP,Factory_Floor_A,EDGE-SW-01,3,9,0,0,-67,28,16.1,0,63.2,0,20.7,-95,Normal
2025-12-08 22:05:26,CORE-SW-02,Hirschmann RS40,Switch,Server_Room,Cloud,3,3,0,0,0,0,13.9,0,77.8,0,33.9,-82,Normal
2025-12-08 22:06:56,GATEWAY-01,Belden OpEdge-8D,Gateway,Factory_Floor_A,EDGE-SW-01,1,9,0,0,0,0,9.9,0,98.7,55,44.2,-70,Normal
2025-12-08 22:08:26,WLAN-AP-02,Belden BAT867,WLAN_AP,Factory_Floor_B,EDGE-SW-02,4,6,0,0,-70,10,5.0,0,78.5,0,40.3,-75,Normal
2025-12-08 22:09:56,WLAN-AP-02,Belden BAT867,WLAN_AP,Factory_Floor_B,EDGE-SW-02,3,9,0,0,-69,10,16.7,0,59.0,0,26.3,-75,Normal
2025-12-08 22:11:26,CORE-SW-01,Hirschmann BOBCAT 24TX,Switch,Server_Room,Cloud,0,0,0,0,0,0,7.5,0,32.1,0,33.4,-73,Normal
2025-12-08 22:12:56,GATEWAY-01,Belden OpEdge-8D,Gateway,Factory_Floor_A,EDGE-SW-01,29,15,0,0,0,0,29.5,0,135.8,67,63.2,-70,Progressive_Wear
2025-12-08 22:14:26,PLC-ROBOT-01,Siemens S7-1500,PLC,Assembly_Line_1,EDGE-SW-01,2,2,0,0,0,0,11.8,0,53.5,0,38.8,-85,Normal
2025-12-08 22:15:56,GATEWAY-02,Belden OpEdge-8D,Gateway,Factory_Floor_B,EDGE-SW-02,0,9,0,0,0,0,14.5,0,90.6,31,42.9,-76,Normal
2025-12-08 22:17:26,WLAN-AP-01,Belden BAT867,WLAN_AP,Factory_Floor_A,EDGE-SW-01,2,3,0,0,-50,43,22.5,0,70.3,0,37.4,-93,Normal
2025-12-08 22:18:56,GATEWAY-01,Belden OpEdge-8D,Gateway,Factory_Floor_A,EDGE-SW-01,3,6,0,0,0,0,24.4,0,72.2,58,40.8,-84,Normal
2025-12-08 22:20:26,EDGE-SW-02,Hirschmann BOBCAT,Switch,Factory_Floor_B,SEC-FW-02,4,9,0,0,0,0,14.3,0,83.4,0,41.0,-92,Normal
2025-12-08 22:21:56,WLAN-AP-02,Belden BAT867,WLAN_AP,Factory_Floor_B,EDGE-SW-02,3,6,0,0,-64,10,8.8,0,73.4,0,38.6,-73,Normal
2025-12-08 22:23:26,PLC-ROBOT-01,Siemens S7-1500,PLC,Assembly_Line_1,EDGE-SW-01,1,4,0,0,0,0,5.7,0,52.5,0,37.9,-84,Normal
2025-12-08 22:24:56,PLC-ROBOT-02,Siemens S7-1500,PLC,Assembly_Line_2,EDGE-SW-02,50,25,0,0,0,0,18.3,0,86.9,0,69.2,-83,Heat_Wave
2025-12-08 22:26:26,GATEWAY-01,Belden OpEdge-8D,Gateway,Factory_Floor_A,EDGE-SW-01,3,5,0,0,0,0,17.1,0,56.1,57,33.8,-74,Normal
2025-12-08 22:27:56,SEC-FW-01,Belden EAGLE40,Firewall,DMZ,CORE-SW-01,93,26,467,0,0,0,38.5,16,154.1,0,67.5,-72,Heat_Wave
2025-12-08 22:29:26,CORE-SW-01,Hirschmann BOBCAT 24TX,Switch,Server_Room,Cloud,36,10,0,4,0,0,48.1,0,122.5,0,60.4,-95,Progressive_Wear
2025-12-08 22:30:56,PLC-ROBOT-01,Siemens S7-1500,PLC,Assembly_Line_1,EDGE-SW-01,2,9,0,0,0,0,7.4,0,54.8,0,43.5,-87,Normal
2025-12-08 22:32:26,WLAN-AP-02,Belden BAT867,WLAN_AP,Factory_Floor_B,EDGE-SW-02,4,2,0,0,-46,41,13.4,0,53.6,0,39.0,-87,Normal
2025-12-08 22:33:56,CORE-SW-01,Hirschmann BOBCAT 24TX,Switch,Server_Room,Cloud,4,8,0,0,0,0,9.5,0,66.2,0,28.4,-72,Normal
2025-12-08 22:35:26,CORE-SW-02,Hirschmann RS40,Switch,Server_Room,Cloud,1,33,0,0,0,0,28.4,0,142.2,0,24.9,-45,RF_Interference
2025-12-08 22:36:56,SENSOR-HUB-01,Phoenix Contact,Sensor,Quality_Control,GATEWAY-01,4,8,0,0,0,0,7.2,0,37.9,0,39.9,-88,Normal
2025-12-08 22:38:26,EDGE-SW-02,Hirschmann BOBCAT,Switch,Factory_Floor_B,SEC-FW-02,2,135,0,0,0,0,126.7,0,327.9,0,40.5,-93,DDoS_Attack
2025-12-08 22:39:56,PLC-ROBOT-01,Siemens S7-1500,PLC,Assembly_Line_1,EDGE-SW-01,4,9,0,0,0,0,11.3,0,76.6,0,23.1,-83,Normal
2025-12-08 22:41:26,CORE-SW-02,Hirschmann RS40,Switch,Server_Room,Cloud,84,6,0,7,0,0,28.0,0,74.2,0,66.2,-75,Heat_Wave
2025-12-08 22:42:56,CORE-SW-01,Hirschmann BOBCAT 24TX,Switch,Server_Room,Cloud,1,0,0,0,0,0,13.2,0,78.5,0,27.4,-71,Normal
2025-12-08 22:44:26,SENSOR-HUB-01,Phoenix Contact,Sensor,Quality_Control,GATEWAY-01,1,7,0,0,0,0,17.4,0,49.1,0,20.3,-76,Normal
2025-12-08 22:45:56,PLC-ROBOT-01,Siemens S7-1500,PLC,Assembly_Line_1,EDGE-SW-01,63,9,0,0,0,0,15.4,0,129.0,0,74.1,-92,Heat_Wave
2025-12-08 22:47:26,GATEWAY-02,Belden OpEdge-8D,Gateway,Factory_Floor_B,EDGE-SW-02,73,20,0,0,0,0,25.7,0,139.8,96,68.9,-87,Heat_Wave
2025-12-08 22:48:56,WLAN-AP-02,Belden BAT867,WLAN_AP,Factory_Floor_B,EDGE-SW-02,0,1,0,0,-62,15,15.3,0,66.8,0,23.4,-77,Normal
2025-12-08 22:50:26,EDGE-SW-02,Hirschmann BOBCAT,Switch,Factory_Floor_B,SEC-FW-02,3,1,0,0,0,0,17.1,0,46.0,0,42.1,-86,Normal
2025-12-08 22:51:56,CORE-SW-01,Hirschmann BOBCAT 24TX,Switch,Server_Room,Cloud,0,2,0,0,0,0,22.2,0,56.4,0,36.4,-78,Normal
2025-12-08 22:53:26,SEC-FW-02,Belden EAGLE40,Firewall,DMZ,CORE-SW-02,25,6,296,0,0,0,34.3,24,113.2,0,59.6,-74,Progressive_Wear
2025-12-08 22:54:56,EDGE-SW-02,Hirschmann BOBCAT,Switch,Factory_Floor_B,SEC-FW-02,1,44,0,0,0,0,30.7,0,140.8,0,34.2,-55,RF_Interference
2025-12-08 22:56:26,SENSOR-HUB-01,Phoenix Contact,Sensor,Quality_Control,GATEWAY-01,4,61,0,0,0,0,55.6,0,155.9,0,32.4,-58,RF_Interference
2025-12-08 22:57:56,SENSOR-HUB-01,Phoenix Contact,Sensor,Quality_Control,GATEWAY-01,37,9,0,0,0,0,44.8,0,82.8,0,55.0,-90,Progressive_Wear
2025-12-08 22:59:26,CORE-SW-01,Hirschmann BOBCAT 24TX,Switch,Server_Room,Cloud,0,2,0,0,0,0,17.6,0,83.6,0,20.8,-89,Normal
2025-12-08 23:00:56,EDGE-SW-02,Hirschmann BOBCAT,Switch,Factory_Floor_B,SEC-FW-02,0,1,0,0,0,0,19.4,0,50.1,0,20.7,-87,Normal
2025-12-08 23:02:26,GATEWAY-01,Belden OpEdge-8D,Gateway,Factory_Floor_A,EDGE-SW-01,0,2,0,0,0,0,5.4,0,76.5,44,24.9,-92,Normal
2025-12-08 23:03:56,PLC-ROBOT-01,Siemens S7-1500,PLC,Assembly_Line_1,EDGE-SW-01,93,12,0,0,0,0,26.1,0,100.2,0,67.2,-88,Heat_Wave
2025-12-08 23:05:26,SEC-FW-01,Belden EAGLE40,Firewall,DMZ,CORE-SW-01,54,22,233,0,0,0,24.3,14,119.9,0,64.7,-92,Progressive_Wear
2025-12-08 23:06:56,SEC-FW-02,Belden EAGLE40,Firewall,DMZ,CORE-SW-02,1,4,325,0,0,0,20.3,28,41.5,0,37.4,-94,Normal
2025-12-08 23:08:26,GATEWAY-01,Belden OpEdge-8D,Gateway,Factory_Floor_A,EDGE-SW-01,1,6,0,0,0,0,22.5,0,99.4,57,23.7,-87,Normal
2025-12-08 23:09:56,WLAN-AP-02,Belden BAT867,WLAN_AP,Factory_Floor_B,EDGE-SW-02,2,6,0,0,-70,23,15.2,0,72.7,0,22.0,-93,Normal
2025-12-08 23:11:26,PLC-ROBOT-01,Siemens S7-1500,PLC,Assembly_Line_1,EDGE-SW-01,73,9,0,0,0,0,26.2,0,132.6,0,72.5,-73,Heat_Wave
2025-12-08 23:12:56,PLC-ROBOT-02,Siemens S7-1500,PLC,Assembly_Line_2,EDGE-SW-02,34,17,0,0,0,0,37.5,0,81.0,0,57.1,-70,Progressive_Wear
2025-12-08 23:14:26,SEC-FW-02,Belden EAGLE40,Firewall,DMZ,CORE-SW-02,1,40,417,0,0,0,45.0,21,128.0,0,31.3,-53,RF_Interference
2025-12-08 23:15:56,CORE-SW-02,Hirschmann RS40,Switch,Server_Room,Cloud,2,3,0,0,0,0,5.8,0,53.6,0,22.1,-77,Normal
2025-12-08 23:17:26,EDGE-SW-02,Hirschmann BOBCAT,Switch,Factory_Floor_B,SEC-FW-02,2,8,0,0,0,0,10.5,0,26.8,0,31.7,-85,Normal
2025-12-08 23:18:56,WLAN-AP-02,Belden BAT867,WLAN_AP,Factory_Floor_B,EDGE-SW-02,1,0,0,0,-59,20,15.9,0,32.6,0,36.1,-79,Normal
2025-12-08 23:20:26,EDGE-SW-01,Hirschmann BOBCAT,Switch,Factory_Floor_A,SEC-FW-01,0,31,0,0,0,0,36.7,0,165.8,0,22.5,-59,RF_Interference
2025-12-08 23:21:56,EDGE-SW-01,Hirschmann BOBCAT,Switch,Factory_Floor_A,SEC-FW-01,3,2,0,0,0,0,17.1,0,36.9,0,40.4,-73,Normal
2025-12-08 23:23:26,SENSOR-HUB-02,Phoenix Contact,Sensor,Packaging,GATEWAY-02,104,5,0,0,0,0,23.5,0,96.5,0,79.8,-86,Heat_Wave
2025-12-08 23:24:56,WLAN-AP-01,Belden BAT867,WLAN_AP,Factory_Floor_A,EDGE-SW-01,45,5,0,0,-59,16,49.7,0,141.9,0,62.3,-75,Progressive_Wear
2025-12-08 23:26:26,SENSOR-HUB-02,Phoenix Contact,Sensor,Packaging,GATEWAY-02,3,4,0,0,0,0,16.7,0,61.6,0,25.7,-79,Normal
2025-12-08 23:27:56,WLAN-AP-02,Belden BAT867,WLAN_AP,Factory_Floor_B,EDGE-SW-02,91,12,0,0,-62,27,38.1,0,138.8,0,74.2,-89,Heat_Wave
2025-12-08 23:29:26,SEC-FW-02,Belden EAGLE40,Firewall,DMZ,CORE-SW-02,0,1,265,0,0,0,23.9,10,62.0,0,41.3,-86,Normal
2025-12-08 23:30:56,PLC-ROBOT-01,Siemens S7-1500,PLC,Assembly_Line_1,EDGE-SW-01,2,202,0,0,0,0,127.2,0,258.5,0,28.5,-83,DDoS_Attack
2025-12-08 23:32:26,GATEWAY-02,Belden OpEdge-8D,Gateway,Factory_Floor_B,EDGE-SW-02,4,1,0,0,0,0,16.4,0,93.5,58,39.6,-85,Normal
2025-12-08 23:33:56,GATEWAY-02,Belden OpEdge-8D,Gateway,Factory_Floor_B,EDGE-SW-02,1,49,0,0,0,0,38.5,0,159.1,41,44.5,-48,RF_Interference
2025-12-08 23:35:26,GATEWAY-02,Belden OpEdge-8D,Gateway,Factory_Floor_B,EDGE-SW-02,28,8,0,0,0,0,36.6,0,103.3,77,59.6,-74,Progressive_Wear
2025-12-08 23:36:56,WLAN-AP-02,Belden BAT867,WLAN_AP,Factory_Floor_B,EDGE-SW-02,4,3,0,0,-68,21,10.8,0,56.9,0,25.0,-89,Normal
2025-12-08 23:38:26,WLAN-AP-02,Belden BAT867,WLAN_AP,Factory_Floor_B,EDGE-SW-02,0,8,0,0,-63,19,8.1,0,30.7,0,33.0,-82,Normal
2025-12-08 23:39:56,GATEWAY-01,Belden OpEdge-8D,Gateway,Factory_Floor_A,EDGE-SW-01,1,9,0,0,0,0,7.6,0,50.2,47,38.6,-89,Normal
2025-12-08 23:41:26,SENSOR-HUB-02,Phoenix Contact,Sensor,Packaging,GATEWAY-02,80,28,0,0,0,0,21.1,0,132.2,0,74.5,-77,Heat_Wave
2025-12-08 23:42:56,WLAN-AP-02,Belden BAT867,WLAN_AP,Factory_Floor_B,EDGE-SW-02,0,0,0,0,-56,27,21.2,0,62.2,0,20.2,-83,Normal
2025-12-08 23:44:26,GATEWAY-02,Belden OpEdge-8D,Gateway,Factory_Floor_B,EDGE-SW-02,2,66,0,0,0,0,76.0,0,164.4,39,31.5,-56,RF_Interference
2025-12-08 23:45:56,WLAN-AP-01,Belden BAT867,WLAN_AP,Factory_Floor_A,EDGE-SW-01,0,2,0,0,-52,24,13.6,0,49.9,0,40.2,-76,Normal
2025-12-08 23:47:26,PLC-ROBOT-01,Siemens S7-1500,PLC,Assembly_Line_1,EDGE-SW-01,1,9,0,0,0,0,22.7,0,40.9,0,34.2,-88,Normal
2025-12-08 23:48:56,PLC-ROBOT-01,Siemens S7-1500,PLC,Assembly_Line_1,EDGE-SW-01,0,7,0,0,0,0,23.2,0,56.3,0,36.7,-89,Normal
2025-12-08 23:50:26,SENSOR-HUB-01,Phoenix Contact,Sensor,Quality_Control,GATEWAY-01,0,1,0,0,0,0,20.6,0,54.9,0,44.9,-71,Normal
2025-12-08 23:51:56,SEC-FW-01,Belden EAGLE40,Firewall,DMZ,CORE-SW-01,2,0,436,0,0,0,11.9,22,77.2,0,32.7,-83,Normal
2025-12-08 23:53:26,WLAN-AP-01,Belden BAT867,WLAN_AP,Factory_Floor_A,EDGE-SW-01,3,1,0,0,-52,22,14.3,0,54.9,0,26.3,-74,Normal
2025-12-08 23:54:56,CORE-SW-02,Hirschmann RS40,Switch,Server_Room,Cloud,4,1,0,0,0,0,21.8,0,41.1,0,26.1,-87,Normal
2025-12-08 23:56:26,CORE-SW-01,Hirschmann BOBCAT 24TX,Switch,Server_Room,Cloud,0,7,0,0,0,0,6.6,0,69.1,0,24.4,-90,Normal
2025-12-08 23:57:56,PLC-ROBOT-01,Siemens S7-1500,PLC,Assembly_Line_1,EDGE-SW-01,0,7,0,0,0,0,15.6,0,54.3,0,31.0,-74,Normal
2025-12-08 23:59:26,CORE-SW-01,Hirschmann BOBCAT 24TX,Switch,Server_Room,Cloud,3,207,0,0,0,0,93.5,0,204.6,0,40.3,-92,DDoS_Attack
2025-12-09 00:00:56,CORE-SW-01,Hirschmann BOBCAT 24TX,Switch,Server_Room,Cloud,1,2,0,0,0,0,9.0,0,25.5,0,29.4,-88,Normal
2025-12-09 00:02:26,CORE-SW-01,Hirschmann BOBCAT 24TX,Switch,Server_Room,Cloud,20,18,0,2,0,0,43.9,0,131.8,0,55.1,-92,Progressive_Wear
2025-12-09 00:03:56,SEC-FW-01,Belden EAGLE40,Firewall,DMZ,CORE-SW-01,66,25,365,0,0,0,33.8,29,87.6,0,65.9,-78,Heat_Wave
2025-12-09 00:05:26,GATEWAY-01,Belden OpEdge-8D,Gateway,Factory_Floor_A,EDGE-SW-01,1,1,0,0,0,0,8.5,0,60.4,40,30.7,-85,Normal
2025-12-09 00:06:56,CORE-SW-01,Hirschmann BOBCAT 24TX,Switch,Server_Room,Cloud,0,8,0,0,0,0,17.5,0,31.4,0,31.5,-75,Normal
2025-12-09 00:08:26,SEC-FW-02,Belden EAGLE40,Firewall,DMZ,CORE-SW-02,2,9,474,0,0,0,24.8,28,42.7,0,39.2,-70,Normal
2025-12-09 00:09:56,CORE-SW-02,Hirschmann RS40,Switch,Server_Room,Cloud,3,6,0,0,0,0,18.9,0,49.3,0,44.5,-71,Normal
2025-12-09 00:11:26,PLC-ROBOT-01,Siemens S7-1500,PLC,Assembly_Line_1,EDGE-SW-01,107,21,0,0,0,0,25.1,0,123.5,0,78.8,-93,Heat_Wave
2025-12-09 00:12:56,GATEWAY-02,Belden OpEdge-8D,Gateway,Factory_Floor_B,EDGE-SW-02,3,5,0,0,0,0,24.8,0,64.1,59,32.8,-73,Normal
2025-12-09 00:14:26,SENSOR-HUB-01,Phoenix Contact,Sensor,Quality_Control,GATEWAY-01,3,67,0,0,0,0,40.6,0,150.2,0,27.7,-46,RF_Interference
2025-12-09 00:15:56,SEC-FW-02,Belden EAGLE40,Firewall,DMZ,CORE-SW-02,0,9,427,0,0,0,22.5,14,48.0,0,25.1,-72,Normal
2025-12-09 00:17:26,PLC-ROBOT-01,Siemens S7-1500,PLC,Assembly_Line_1,EDGE-SW-01,83,15,0,0,0,0,37.5,0,91.7,0,65.8,-86,Heat_Wave
2025-12-09 00:18:56,PLC-ROBOT-02,Siemens S7-1500,PLC,Assembly_Line_2,EDGE-SW-02,2,9,0,0,0,0,24.8,0,80.5,0,26.1,-74,Normal
2025-12-09 00:20:26,PLC-ROBOT-02,Siemens S7-1500,PLC,Assembly_Line_2,EDGE-SW-02,70,13,0,0,0,0,33.9,0,73.5,0,77.2,-81,Heat_Wave
2025-12-09 00:21:56,WLAN-AP-02,Belden BAT867,WLAN_AP,Factory_Floor_B,EDGE-SW-02,3,1,0,0,-71,18,6.8,0,59.0,0,24.8,-89,Normal
2025-12-09 00:23:26,SENSOR-HUB-02,Phoenix Contact,Sensor,Packaging,GATEWAY-02,69,15,0,0,0,0,24.3,0,134.3,0,69.1,-81,Heat_Wave
2025-12-09 00:24:56,SEC-FW-02,Belden EAGLE40,Firewall,DMZ,CORE-SW-02,1,5,303,0,0,0,22.2,25,35.9,0,35.1,-87,Normal
2025-12-09 00:26:26,EDGE-SW-02,Hirschmann BOBCAT,Switch,Factory_Floor_B,SEC-FW-02,2,5,0,0,0,0,13.7,0,36.2,0,24.2,-72,Normal
2025-12-09 00:27:56,SENSOR-HUB-01,Phoenix Contact,Sensor,Quality_Control,GATEWAY-01,2,0,0,0,0,0,16.9,0,37.6,0,39.0,-86,Normal
2025-12-09 00:29:26,PLC-ROBOT-02,Siemens S7-1500,PLC,Assembly_Line_2,EDGE-SW-02,1,2,0,0,0,0,17.1,0,32.9,0,29.5,-78,Normal
2025-12-09 00:30:56,SEC-FW-01,Belden EAGLE40,Firewall,DMZ,CORE-SW-01,93,5,456,0,0,0,36.8,25,108.9,0,68.9,-72,Heat_Wave
2025-12-09 00:32:26,WLAN-AP-01,Belden BAT867,WLAN_AP,Factory_Floor_A,EDGE-SW-01,35,14,0,0,-57,18,22.1,0,124.1,0,64.6,-75,Progressive_Wear
2025-12-09 00:33:56,CORE-SW-02,Hirschmann RS40,Switch,Server_Room,Cloud,0,4,0,0,0,0,20.4,0,75.3,0,34.1,-87,Normal
2025-12-09 00:35:26,EDGE-SW-02,Hirschmann BOBCAT,Switch,Factory_Floor_B,SEC-FW-02,3,6,0,0,0,0,12.7,0,51.8,0,32.2,-75,Normal
2025-12-09 00:36:56,SEC-FW-02,Belden EAGLE40,Firewall,DMZ,CORE-SW-02,4,6,214,0,0,0,18.3,14,44.9,0,20.9,-73,Normal
2025-12-09 00:38:26,WLAN-AP-02,Belden BAT867,WLAN_AP,Factory_Floor_B,EDGE-SW-02,19,16,0,0,-49,25,24.8,0,79.4,0,52.2,-74,Progressive_Wear
2025-12-09 00:39:56,CORE-SW-02,Hirschmann RS40,Switch,Server_Room,Cloud,1,5,0,0,0,0,15.4,0,39.0,0,42.9,-93,Normal
2025-12-09 00:41:26,WLAN-AP-01,Belden BAT867,WLAN_AP,Factory_Floor_A,EDGE-SW-01,3,5,0,0,-54,24,22.7,0,66.5,0,30.7,-78,Normal
2025-12-09 00:42:56,PLC-ROBOT-02,Siemens S7-1500,PLC,Assembly_Line_2,EDGE-SW-02,3,0,0,0,0,0,16.5,0,76.2,0,41.9,-75,Normal
2025-12-09 00:44:26,SENSOR-HUB-02,Phoenix Contact,Sensor,Packaging,GATEWAY-02,4,3,0,0,0,0,5.1,0,32.6,0,38.7,-86,Normal
2025-12-09 00:45:56,WLAN-AP-02,Belden BAT867,WLAN_AP,Factory_Floor_B,EDGE-SW-02,3,5,0,0,-66,10,19.7,0,40.0,0,21.7,-75,Normal
2025-12-09 00:47:26,EDGE-SW-02,Hirschmann BOBCAT,Switch,Factory_Floor_B,SEC-FW-02,2,5,0,0,0,0,14.0,0,75.9,0,23.4,-92,Normal
2025-12-09 00:48:56,SEC-FW-01,Belden EAGLE40,Firewall,DMZ,CORE-SW-01,4,1,409,0,0,0,17.5,29,35.4,0,38.7,-81,Normal
2025-12-09 00:50:26,PLC-ROBOT-01,Siemens S7-1500,PLC,Assembly_Line_1,EDGE-SW-01,1,2,0,0,0,0,5.6,0,36.9,0,27.3,-85,Normal
2025-12-09 00:51:56,WLAN-AP-02,Belden BAT867,WLAN_AP,Factory_Floor_B,EDGE-SW-02,0,7,0,0,-54,41,16.6,0,87.6,0,22.5,-95,Normal
2025-12-09 00:53:26,CORE-SW-02,Hirschmann RS40,Switch,Server_Room,Cloud,1,5,0,0,0,0,10.3,0,54.4,0,39.8,-71,Normal
2025-12-09 00:54:56,SENSOR-HUB-01,Phoenix Contact,Sensor,Quality_Control,GATEWAY-01,1,8,0,0,0,0,21.3,0,87.2,0,30.7,-85,Normal
2025-12-09 00:56:26,PLC-ROBOT-01,Siemens S7-1500,PLC,Assembly_Line_1,EDGE-SW-01,4,8,0,0,0,0,7.0,0,50.9,0,35.3,-70,Normal
2025-12-09 00:57:56,PLC-ROBOT-02,Siemens S7-1500,PLC,Assembly_Line_2,EDGE-SW-02,4,0,0,0,0,0,22.4,0,48.0,0,40.9,-92,Normal
2025-12-09 00:59:26,PLC-ROBOT-02,Siemens S7-1500,PLC,Assembly_Line_2,EDGE-SW-02,67,22,0,0,0,0,30.4,0,131.2,0,70.0,-80,Heat_Wave
2025-12-09 01:00:56,CORE-SW-01,Hirschmann BOBCAT 24TX,Switch,Server_Room,Cloud,48,5,0,3,0,0,49.1,0,128.7,0,64.4,-94,Progressive_Wear
2025-12-09 01:02:26,PLC-ROBOT-01,Siemens S7-1500,PLC,Assembly_Line_1,EDGE-SW-01,2,6,0,0,0,0,12.0,0,82.3,0,35.2,-93,Normal
2025-12-09 01:03:56,WLAN-AP-02,Belden BAT867,WLAN_AP,Factory_Floor_B,EDGE-SW-02,50,19,0,0,-56,30,25.9,0,81.5,0,62.9,-86,Progressive_Wear
2025-12-09 01:05:26,GATEWAY-01,Belden OpEdge-8D,Gateway,Factory_Floor_A,EDGE-SW-01,3,31,0,0,0,0,52.9,0,153.0,55,39.6,-50,RF_Interference
2025-12-09 01:06:56,SENSOR-HUB-02,Phoenix Contact,Sensor,Packaging,GATEWAY-02,4,4,0,0,0,0,9.8,0,37.6,0,42.4,-78,Normal
2025-12-09 01:08:26,SENSOR-HUB-01,Phoenix Contact,Sensor,Quality_Control,GATEWAY-01,23,24,0,0,0,0,24.8,0,128.1,0,60.5,-95,Progressive_Wear
2025-12-09 01:09:56,WLAN-AP-01,Belden BAT867,WLAN_AP,Factory_Floor_A,EDGE-SW-01,54,16,0,0,-72,10,35.0,0,159.8,0,69.4,-74,Heat_Wave
2025-12-09 01:11:26,PLC-ROBOT-01,Siemens S7-1500,PLC,Assembly_Line_1,EDGE-SW-01,78,26,0,0,0,0,38.0,0,129.1,0,66.8,-77,Heat_Wave
2025-12-09 01:12:56,PLC-ROBOT-01,Siemens S7-1500,PLC,Assembly_Line_1,EDGE-SW-01,3,7,0,0,0,0,17.8,0,62.6,0,42.8,-75,Normal
2025-12-09 01:14:26,SENSOR-HUB-02,Phoenix Contact,Sensor,Packaging,GATEWAY-02,1,2,0,0,0,0,6.8,0,67.8,0,25.8,-92,Normal
2025-12-09 01:15:56,SEC-FW-02,Belden EAGLE40,Firewall,DMZ,CORE-SW-02,59,26,394,0,0,0,37.1,19,74.8,0,67.3,-77,Heat_Wave
2025-12-09 01:17:26,GATEWAY-01,Belden OpEdge-8D,Gateway,Factory_Floor_A,EDGE-SW-01,2,7,0,0,0,0,18.6,0,93.0,53,29.7,-70,Normal
2025-12-09 01:18:56,PLC-ROBOT-01,Siemens S7-1500,PLC,Assembly_Line_1,EDGE-SW-01,1,5,0,0,0,0,11.3,0,74.7,0,25.6,-81,Normal
2025-12-09 01:20:26,EDGE-SW-01,Hirschmann BOBCAT,Switch,Factory_Floor_A,SEC-FW-01,2,190,0,0,0,0,129.3,0,338.8,0,32.5,-91,DDoS_Attack
2025-12-09 01:21:56,CORE-SW-01,Hirschmann BOBCAT 24TX,Switch,Server_Room,Cloud,4,1,0,0,0,0,16.5,0,66.2,0,27.7,-73,Normal
